,s,p,o
9306,http://www.wikidata.org/entity/Q47010969,deathdate,1942-01-01
9307,http://www.wikidata.org/entity/Q47149503,deathdate,1979-11-01
9308,http://www.wikidata.org/entity/Q47457777,deathdate,2018-01-12
9309,http://www.wikidata.org/entity/Q54911657,deathdate,2018-03-08
9310,http://www.wikidata.org/entity/Q55065387,deathdate,1890-03-01
9311,http://www.wikidata.org/entity/Q55179807,deathdate,2005-07-18
9312,http://www.wikidata.org/entity/Q55791846,deathdate,1864-10-17
9313,http://www.wikidata.org/entity/Q55791850,deathdate,1887-05-19
9314,http://www.wikidata.org/entity/Q55791854,deathdate,1910-07-24
9315,http://www.wikidata.org/entity/Q55791864,deathdate,1929-01-26
9316,http://www.wikidata.org/entity/Q55791878,deathdate,1914-08-26
9317,http://www.wikidata.org/entity/Q55792065,deathdate,1937-11-04
9318,http://www.wikidata.org/entity/Q55792083,deathdate,1929-01-21
9319,http://www.wikidata.org/entity/Q55792284,deathdate,1902-02-20
9320,http://www.wikidata.org/entity/Q55793233,deathdate,1919-05-29
9321,http://www.wikidata.org/entity/Q56823530,deathdate,2017-07-19
9322,http://www.wikidata.org/entity/Q57199787,deathdate,1996-02-10
9323,http://www.wikidata.org/entity/Q57509383,deathdate,1937-09-19
9324,http://www.wikidata.org/entity/Q57655541,deathdate,1915-02-13
9325,http://www.wikidata.org/entity/Q57728354,deathdate,1975-01-26
9326,http://www.wikidata.org/entity/Q59697806,deathdate,1930-03-31
9327,http://www.wikidata.org/entity/Q59697818,deathdate,1989-10-18
9328,http://www.wikidata.org/entity/Q59697924,deathdate,1957-12-11
9329,http://www.wikidata.org/entity/Q59880792,deathdate,1905-05-14
9330,http://www.wikidata.org/entity/Q59880936,deathdate,1934-02-12
9331,http://www.wikidata.org/entity/Q59881990,deathdate,1914-12-22
9332,http://www.wikidata.org/entity/Q59881994,deathdate,1931-02-14
9333,http://www.wikidata.org/entity/Q59882009,deathdate,1922-01-19
9334,http://www.wikidata.org/entity/Q59882013,deathdate,1959-03-04
9335,http://www.wikidata.org/entity/Q31209972,deathdate,1934-01-04
9336,http://www.wikidata.org/entity/Q32313757,deathdate,1965-10-02
9337,http://www.wikidata.org/entity/Q41308324,deathdate,1955-12-23
9338,http://www.wikidata.org/entity/Q41326021,deathdate,1960-03-06
9339,http://www.wikidata.org/entity/Q41330744,deathdate,1650-09-13
9340,http://www.wikidata.org/entity/Q41332238,deathdate,1902-05-03
9341,http://www.wikidata.org/entity/Q41539548,deathdate,1922-01-01
9342,http://www.wikidata.org/entity/Q47463339,deathdate,2021-01-02
9343,http://www.wikidata.org/entity/Q50091912,deathdate,1956-07-24
9344,http://www.wikidata.org/entity/Q50343791,deathdate,1955-12-29
9345,http://www.wikidata.org/entity/Q55284232,deathdate,2014-01-01
9346,http://www.wikidata.org/entity/Q58195922,deathdate,1920-11-07
9347,http://www.wikidata.org/entity/Q59491981,deathdate,2017-01-10
9348,http://www.wikidata.org/entity/Q59495869,deathdate,1947-04-26
9349,http://www.wikidata.org/entity/Q59882024,deathdate,1948-05-01
9350,http://www.wikidata.org/entity/Q59928900,deathdate,1978-07-22
9351,http://www.wikidata.org/entity/Q59928907,deathdate,1955-12-22
9352,http://www.wikidata.org/entity/Q59928908,deathdate,1932-02-24
9353,http://www.wikidata.org/entity/Q59928914,deathdate,1910-05-02
9354,http://www.wikidata.org/entity/Q59928912,deathdate,1956-10-07
9355,http://www.wikidata.org/entity/Q59928917,deathdate,1950-10-06
9356,http://www.wikidata.org/entity/Q59928921,deathdate,1906-07-09
9357,http://www.wikidata.org/entity/Q59928925,deathdate,1928-09-22
9358,http://www.wikidata.org/entity/Q59928929,deathdate,1921-05-06
9359,http://www.wikidata.org/entity/Q59928934,deathdate,1942-03-09
9360,http://www.wikidata.org/entity/Q59928939,deathdate,1910-10-11
9361,http://www.wikidata.org/entity/Q59928941,deathdate,1930-06-11
9362,http://www.wikidata.org/entity/Q59928944,deathdate,1923-12-30
9363,http://www.wikidata.org/entity/Q59929820,deathdate,1950-05-26
9364,http://www.wikidata.org/entity/Q60005392,deathdate,1941-06-19
9365,http://www.wikidata.org/entity/Q60005406,deathdate,1942-08-31
9366,http://www.wikidata.org/entity/Q60005418,deathdate,1916-03-18
9367,http://www.wikidata.org/entity/Q60005426,deathdate,1941-04-18
9368,http://www.wikidata.org/entity/Q60005433,deathdate,1940-05-15
9369,http://www.wikidata.org/entity/Q60005446,deathdate,1977-07-07
9370,http://www.wikidata.org/entity/Q60005466,deathdate,1947-07-03
9371,http://www.wikidata.org/entity/Q60005504,deathdate,1953-04-06
9372,http://www.wikidata.org/entity/Q60005521,deathdate,1955-01-21
9373,http://www.wikidata.org/entity/Q60005529,deathdate,1948-11-12
9374,http://www.wikidata.org/entity/Q60006289,deathdate,1947-05-06
9375,http://www.wikidata.org/entity/Q60006298,deathdate,1943-02-19
9376,http://www.wikidata.org/entity/Q60007747,deathdate,1926-05-31
9377,http://www.wikidata.org/entity/Q60026421,deathdate,1960-01-18
9378,http://www.wikidata.org/entity/Q60026459,deathdate,1912-03-17
9379,http://www.wikidata.org/entity/Q60026509,deathdate,1954-04-11
9380,http://www.wikidata.org/entity/Q60031140,deathdate,1928-05-03
9381,http://www.wikidata.org/entity/Q60031439,deathdate,2006-11-01
9382,http://www.wikidata.org/entity/Q60031510,deathdate,1991-01-01
9383,http://www.wikidata.org/entity/Q60032397,deathdate,2002-10-17
9384,http://www.wikidata.org/entity/Q60232752,deathdate,1874-02-10
9385,http://www.wikidata.org/entity/Q60232806,deathdate,1893-01-21
9386,http://www.wikidata.org/entity/Q60232813,deathdate,1968-06-01
9387,http://www.wikidata.org/entity/Q60232846,deathdate,1950-11-21
9388,http://www.wikidata.org/entity/Q60232872,deathdate,1934-07-24
9389,http://www.wikidata.org/entity/Q60232879,deathdate,1919-09-25
9390,http://www.wikidata.org/entity/Q60232883,deathdate,1933-02-08
9391,http://www.wikidata.org/entity/Q60232889,deathdate,1951-03-11
9392,http://www.wikidata.org/entity/Q60232917,deathdate,1935-01-01
9393,http://www.wikidata.org/entity/Q60235056,deathdate,1969-06-17
9394,http://www.wikidata.org/entity/Q60235083,deathdate,1925-02-08
9395,http://www.wikidata.org/entity/Q60235105,deathdate,1947-08-22
9396,http://www.wikidata.org/entity/Q60235126,deathdate,1931-08-25
9397,http://www.wikidata.org/entity/Q42088822,deathdate,1917-10-09
9398,http://www.wikidata.org/entity/Q42343161,deathdate,1993-04-19
9399,http://www.wikidata.org/entity/Q56247900,deathdate,1956-02-04
9400,http://www.wikidata.org/entity/Q59534366,deathdate,1928-02-19
9401,http://www.wikidata.org/entity/Q59617131,deathdate,2008-01-01
9402,http://www.wikidata.org/entity/Q59617218,deathdate,1992-11-25
9403,http://www.wikidata.org/entity/Q59617560,deathdate,2001-10-07
9404,http://www.wikidata.org/entity/Q59617621,deathdate,1989-08-23
9405,http://www.wikidata.org/entity/Q60233032,deathdate,1922-06-11
9406,http://www.wikidata.org/entity/Q60233064,deathdate,1965-04-24
9407,http://www.wikidata.org/entity/Q60233069,deathdate,1942-02-07
9408,http://www.wikidata.org/entity/Q60233080,deathdate,1949-02-28
9409,http://www.wikidata.org/entity/Q60233087,deathdate,1866-01-01
9410,http://www.wikidata.org/entity/Q60233085,deathdate,1924-01-08
9411,http://www.wikidata.org/entity/Q60233117,deathdate,1968-11-10
9412,http://www.wikidata.org/entity/Q60233122,deathdate,1968-05-14
9413,http://www.wikidata.org/entity/Q60233127,deathdate,1889-10-19
9414,http://www.wikidata.org/entity/Q60233133,deathdate,1915-05-05
9415,http://www.wikidata.org/entity/Q60233146,deathdate,1920-11-22
9416,http://www.wikidata.org/entity/Q60233174,deathdate,1917-06-14
9417,http://www.wikidata.org/entity/Q60233190,deathdate,1935-02-07
9418,http://www.wikidata.org/entity/Q60233199,deathdate,1932-02-04
9419,http://www.wikidata.org/entity/Q60233203,deathdate,1879-09-23
9420,http://www.wikidata.org/entity/Q60233207,deathdate,1936-06-10
9421,http://www.wikidata.org/entity/Q60233209,deathdate,1871-09-22
9422,http://www.wikidata.org/entity/Q60233212,deathdate,1871-10-12
9423,http://www.wikidata.org/entity/Q60233219,deathdate,1963-11-06
9424,http://www.wikidata.org/entity/Q60233226,deathdate,1980-08-01
9425,http://www.wikidata.org/entity/Q60233242,deathdate,1958-03-21
9426,http://www.wikidata.org/entity/Q60235148,deathdate,1950-04-03
9427,http://www.wikidata.org/entity/Q60235195,deathdate,1943-04-30
9428,http://www.wikidata.org/entity/Q60235247,deathdate,1909-12-02
9429,http://www.wikidata.org/entity/Q60235274,deathdate,1882-03-02
9430,http://www.wikidata.org/entity/Q60235310,deathdate,1955-03-23
9431,http://www.wikidata.org/entity/Q60235334,deathdate,1942-03-08
9432,http://www.wikidata.org/entity/Q60235356,deathdate,1960-10-22
9433,http://www.wikidata.org/entity/Q60235379,deathdate,1950-06-07
9434,http://www.wikidata.org/entity/Q60235410,deathdate,1908-01-09
9435,http://www.wikidata.org/entity/Q60235431,deathdate,1943-03-20
9436,http://www.wikidata.org/entity/Q60235453,deathdate,1869-02-28
9437,http://www.wikidata.org/entity/Q60235474,deathdate,1943-01-14
9438,http://www.wikidata.org/entity/Q60235491,deathdate,1894-04-26
9439,http://www.wikidata.org/entity/Q60235496,deathdate,1949-11-02
9440,http://www.wikidata.org/entity/Q60235503,deathdate,1959-09-21
9441,http://www.wikidata.org/entity/Q60235500,deathdate,1889-12-03
9442,http://www.wikidata.org/entity/Q60235510,deathdate,1943-02-19
9443,http://www.wikidata.org/entity/Q60235526,deathdate,1945-03-29
9444,http://www.wikidata.org/entity/Q60235537,deathdate,1887-12-17
9445,http://www.wikidata.org/entity/Q60235550,deathdate,1919-03-09
9446,http://www.wikidata.org/entity/Q60235583,deathdate,1904-05-31
9447,http://www.wikidata.org/entity/Q60235661,deathdate,1953-04-21
9448,http://www.wikidata.org/entity/Q60235672,deathdate,1969-02-28
9449,http://www.wikidata.org/entity/Q60235719,deathdate,1925-02-19
9450,http://www.wikidata.org/entity/Q60235742,deathdate,1927-06-24
9451,http://www.wikidata.org/entity/Q60240681,deathdate,1915-03-22
9452,http://www.wikidata.org/entity/Q60240700,deathdate,1915-08-12
9453,http://www.wikidata.org/entity/Q60240718,deathdate,1982-01-20
9454,http://www.wikidata.org/entity/Q60240726,deathdate,1943-04-19
9455,http://www.wikidata.org/entity/Q60240746,deathdate,1966-11-22
9456,http://www.wikidata.org/entity/Q60240785,deathdate,1931-03-03
9457,http://www.wikidata.org/entity/Q60240847,deathdate,1931-01-09
9458,http://www.wikidata.org/entity/Q60240861,deathdate,1970-12-28
9459,http://www.wikidata.org/entity/Q60240867,deathdate,1964-06-08
9460,http://www.wikidata.org/entity/Q60240873,deathdate,1941-02-11
9461,http://www.wikidata.org/entity/Q60240879,deathdate,1917-01-16
9462,http://www.wikidata.org/entity/Q60240887,deathdate,1907-03-22
9463,http://www.wikidata.org/entity/Q60240896,deathdate,1937-05-12
9464,http://www.wikidata.org/entity/Q60240908,deathdate,1946-10-03
9465,http://www.wikidata.org/entity/Q60240918,deathdate,1929-07-08
9466,http://www.wikidata.org/entity/Q60241037,deathdate,1960-06-30
9467,http://www.wikidata.org/entity/Q60241049,deathdate,1961-11-12
9468,http://www.wikidata.org/entity/Q60241061,deathdate,1951-05-18
9469,http://www.wikidata.org/entity/Q60241073,deathdate,1939-07-27
9470,http://www.wikidata.org/entity/Q60241088,deathdate,1928-02-28
9471,http://www.wikidata.org/entity/Q60241113,deathdate,1911-04-02
9472,http://www.wikidata.org/entity/Q60241118,deathdate,1966-05-08
9473,http://www.wikidata.org/entity/Q60241130,deathdate,1972-01-02
9474,http://www.wikidata.org/entity/Q60241190,deathdate,1959-08-28
9475,http://www.wikidata.org/entity/Q60241219,deathdate,1942-03-26
9476,http://www.wikidata.org/entity/Q60241251,deathdate,1961-12-09
9477,http://www.wikidata.org/entity/Q60241307,deathdate,1892-01-01
9478,http://www.wikidata.org/entity/Q60241403,deathdate,1898-09-03
9479,http://www.wikidata.org/entity/Q60241492,deathdate,1948-04-12
9480,http://www.wikidata.org/entity/Q60241507,deathdate,1937-06-07
9481,http://www.wikidata.org/entity/Q47657003,deathdate,1669-01-25
9482,http://www.wikidata.org/entity/Q53252544,deathdate,1953-11-20
9483,http://www.wikidata.org/entity/Q53252712,deathdate,1964-04-04
9484,http://www.wikidata.org/entity/Q56394986,deathdate,1937-11-08
9485,http://www.wikidata.org/entity/Q56458631,deathdate,1930-03-16
9486,http://www.wikidata.org/entity/Q60232921,deathdate,1935-03-23
9487,http://www.wikidata.org/entity/Q60232960,deathdate,1888-12-27
9488,http://www.wikidata.org/entity/Q60232964,deathdate,1921-01-09
9489,http://www.wikidata.org/entity/Q60232975,deathdate,1890-01-25
9490,http://www.wikidata.org/entity/Q60232987,deathdate,1941-02-03
9491,http://www.wikidata.org/entity/Q60233004,deathdate,1918-01-03
9492,http://www.wikidata.org/entity/Q60233539,deathdate,1922-02-23
9493,http://www.wikidata.org/entity/Q60233566,deathdate,1875-04-08
9494,http://www.wikidata.org/entity/Q60235783,deathdate,1926-08-19
9495,http://www.wikidata.org/entity/Q60235811,deathdate,1891-11-22
9496,http://www.wikidata.org/entity/Q60235841,deathdate,1901-05-01
9497,http://www.wikidata.org/entity/Q60235864,deathdate,1966-06-27
9498,http://www.wikidata.org/entity/Q60235877,deathdate,1891-03-13
9499,http://www.wikidata.org/entity/Q60235908,deathdate,1956-04-25
9500,http://www.wikidata.org/entity/Q60235947,deathdate,1935-11-14
9501,http://www.wikidata.org/entity/Q60235999,deathdate,1949-09-25
9502,http://www.wikidata.org/entity/Q60236403,deathdate,1949-10-19
9503,http://www.wikidata.org/entity/Q60236400,deathdate,1932-01-15
9504,http://www.wikidata.org/entity/Q60236406,deathdate,1918-12-29
9505,http://www.wikidata.org/entity/Q60236407,deathdate,1924-07-19
9506,http://www.wikidata.org/entity/Q60236405,deathdate,1890-06-08
9507,http://www.wikidata.org/entity/Q60236418,deathdate,1918-11-21
9508,http://www.wikidata.org/entity/Q60236423,deathdate,1949-09-13
9509,http://www.wikidata.org/entity/Q60236424,deathdate,1932-05-14
9510,http://www.wikidata.org/entity/Q60236447,deathdate,1896-01-13
9511,http://www.wikidata.org/entity/Q60236449,deathdate,1948-03-07
9512,http://www.wikidata.org/entity/Q60236455,deathdate,1943-02-05
9513,http://www.wikidata.org/entity/Q60236453,deathdate,1870-11-24
9514,http://www.wikidata.org/entity/Q60236457,deathdate,1940-06-06
9515,http://www.wikidata.org/entity/Q60236472,deathdate,1960-08-28
9516,http://www.wikidata.org/entity/Q60236490,deathdate,1936-04-17
9517,http://www.wikidata.org/entity/Q60236502,deathdate,1961-09-05
9518,http://www.wikidata.org/entity/Q60236516,deathdate,1947-04-07
9519,http://www.wikidata.org/entity/Q60236534,deathdate,1985-06-24
9520,http://www.wikidata.org/entity/Q60236546,deathdate,1951-07-13
9521,http://www.wikidata.org/entity/Q60236560,deathdate,1920-11-11
9522,http://www.wikidata.org/entity/Q60236574,deathdate,1912-02-25
9523,http://www.wikidata.org/entity/Q60236590,deathdate,1896-07-26
9524,http://www.wikidata.org/entity/Q60236619,deathdate,1895-10-27
9525,http://www.wikidata.org/entity/Q60236635,deathdate,1933-12-26
9526,http://www.wikidata.org/entity/Q60236655,deathdate,1957-04-22
9527,http://www.wikidata.org/entity/Q60236669,deathdate,1942-10-05
9528,http://www.wikidata.org/entity/Q60236699,deathdate,1897-10-01
9529,http://www.wikidata.org/entity/Q60236757,deathdate,1932-12-10
9530,http://www.wikidata.org/entity/Q60236839,deathdate,1964-06-21
9531,http://www.wikidata.org/entity/Q60237015,deathdate,1960-05-09
9532,http://www.wikidata.org/entity/Q60240561,deathdate,1910-12-06
9533,http://www.wikidata.org/entity/Q60240583,deathdate,1920-06-15
9534,http://www.wikidata.org/entity/Q60240638,deathdate,1921-12-15
9535,http://www.wikidata.org/entity/Q60240656,deathdate,1972-08-16
9536,http://www.wikidata.org/entity/Q60240927,deathdate,1890-01-12
9537,http://www.wikidata.org/entity/Q60240953,deathdate,1953-10-24
9538,http://www.wikidata.org/entity/Q60240981,deathdate,1930-11-07
9539,http://www.wikidata.org/entity/Q60240991,deathdate,1989-01-23
9540,http://www.wikidata.org/entity/Q60240999,deathdate,1929-05-06
9541,http://www.wikidata.org/entity/Q60241009,deathdate,1933-02-03
9542,http://www.wikidata.org/entity/Q60241021,deathdate,1958-01-29
9543,http://www.wikidata.org/entity/Q60241511,deathdate,1878-09-04
9544,http://www.wikidata.org/entity/Q60241514,deathdate,1909-04-17
9545,http://www.wikidata.org/entity/Q60241552,deathdate,1925-02-02
9546,http://www.wikidata.org/entity/Q60241559,deathdate,1879-10-08
9547,http://www.wikidata.org/entity/Q60241630,deathdate,1885-01-01
9548,http://www.wikidata.org/entity/Q60241666,deathdate,1920-05-01
9549,http://www.wikidata.org/entity/Q60241797,deathdate,1910-04-18
9550,http://www.wikidata.org/entity/Q60241946,deathdate,1952-01-24
9551,http://www.wikidata.org/entity/Q60242103,deathdate,1958-06-18
9552,http://www.wikidata.org/entity/Q60242109,deathdate,1964-03-08
9553,http://www.wikidata.org/entity/Q60242130,deathdate,1921-05-04
9554,http://www.wikidata.org/entity/Q60242143,deathdate,1908-01-30
9555,http://www.wikidata.org/entity/Q60242155,deathdate,1943-04-02
9556,http://www.wikidata.org/entity/Q60242211,deathdate,1954-10-12
9557,http://www.wikidata.org/entity/Q60242250,deathdate,1953-03-13
9558,http://www.wikidata.org/entity/Q60242409,deathdate,1975-02-16
9559,http://www.wikidata.org/entity/Q60242414,deathdate,1974-06-15
9560,http://www.wikidata.org/entity/Q60242412,deathdate,1990-02-14
9561,http://www.wikidata.org/entity/Q60242417,deathdate,1983-02-20
9562,http://www.wikidata.org/entity/Q60242422,deathdate,1952-07-05
9563,http://www.wikidata.org/entity/Q60242423,deathdate,1983-05-22
9564,http://www.wikidata.org/entity/Q60242430,deathdate,1952-12-17
9565,http://www.wikidata.org/entity/Q60241976,deathdate,1875-11-05
9566,http://www.wikidata.org/entity/Q60241984,deathdate,1962-02-01
9567,http://www.wikidata.org/entity/Q60241995,deathdate,1898-04-23
9568,http://www.wikidata.org/entity/Q60242023,deathdate,1979-03-31
9569,http://www.wikidata.org/entity/Q60242080,deathdate,1963-03-15
9570,http://www.wikidata.org/entity/Q60242098,deathdate,1966-01-01
9571,http://www.wikidata.org/entity/Q60242098,deathdate,1967-03-25
9572,http://www.wikidata.org/entity/Q60242438,deathdate,1873-06-18
9573,http://www.wikidata.org/entity/Q60242436,deathdate,1971-02-11
9574,http://www.wikidata.org/entity/Q60242437,deathdate,1924-05-27
9575,http://www.wikidata.org/entity/Q60242449,deathdate,1931-02-03
9576,http://www.wikidata.org/entity/Q60242458,deathdate,1944-11-09
9577,http://www.wikidata.org/entity/Q60242464,deathdate,1947-01-23
9578,http://www.wikidata.org/entity/Q60242471,deathdate,1949-05-24
